Time,Value
0.994245,2.720239
0.995913,2.717465
0.997581,2.714663
0.999249,2.711834
1.000918,2.708977
1.002586,2.706093
1.004254,2.703181
1.005922,2.700241
1.007590,2.697274
1.009259,2.694280
1.010927,2.691258
1.012595,2.688209
1.014263,2.685132
1.015931,2.682028
1.017600,2.678897
1.019268,2.675739
1.020936,2.672553
1.022604,2.669340
1.024272,2.666100
1.025941,2.662833
1.027609,2.659539
1.029277,2.656218
1.030945,2.652870
1.032613,2.649494
1.034282,2.646092
1.035950,2.642663
1.037618,2.639207
1.039286,2.635725
1.040954,2.632215
1.042623,2.628679
1.044291,2.625116
1.045959,2.621526
1.047627,2.617910
1.049295,2.614267
1.050964,2.610597
1.052632,2.606901
1.054300,2.603179
1.055968,2.599430
1.057636,2.595654
1.059304,2.591852
1.060973,2.588024
1.062641,2.584170
1.064309,2.580289
1.065977,2.576382
1.067645,2.572449
1.069314,2.568490
1.070982,2.564505
1.072650,2.560493
1.074318,2.556456
1.075986,2.552393
1.077655,2.548304
1.079323,2.544188
1.080991,2.540048
1.082659,2.535881
1.084327,2.531688
1.085996,2.527470
1.087664,2.523226
1.089332,2.518957
1.091000,2.514662
1.092668,2.510342
1.094337,2.505996
1.096005,2.501624
1.097673,2.497228
1.099341,2.492805
1.101009,2.488358
1.102678,2.483886
1.104346,2.479388
1.106014,2.474865
1.107682,2.470317
1.109350,2.465744
1.111019,2.461146
1.112687,2.456523
1.114355,2.451875
1.116023,2.447202
1.117691,2.442505
1.119360,2.437782
1.121028,2.433035
1.122696,2.428264
1.124364,2.423468
1.126032,2.418647
1.127701,2.413802
1.129369,2.408932
1.131037,2.404038
1.132705,2.399120
1.134373,2.394177
1.136042,2.389210
1.137710,2.384219
1.139378,2.379204
1.141046,2.374165
1.142714,2.369102
1.144382,2.364015
1.146051,2.358904
1.147719,2.353769
1.149387,2.348610
1.151055,2.343428
1.152723,2.338222
1.154392,2.332992
1.156060,2.327739
1.157728,2.322463
1.159396,2.317162
1.161064,2.311839
1.162733,2.306492
1.164401,2.301122
1.166069,2.295729
1.167737,2.290312
1.169405,2.284873
1.171074,2.279410
1.172742,2.273925
1.174410,2.268416
1.176078,2.262885
