Time,Value
1.339593,1.620825
1.341261,1.613380
1.342929,1.605920
1.344597,1.598445
1.346265,1.590955
1.347934,1.583449
1.349602,1.575929
1.351270,1.568394
1.352938,1.560845
1.354607,1.553280
1.356275,1.545702
1.357943,1.538108
1.359611,1.530501
1.361280,1.522879
1.362948,1.515243
1.364616,1.507593
1.366284,1.499929
1.367953,1.492251
1.369621,1.484559
1.371289,1.476854
1.372957,1.469135
1.374625,1.461403
1.376294,1.453657
1.377962,1.445898
1.379630,1.438126
1.381298,1.430340
1.382967,1.422542
1.384635,1.414730
1.386303,1.406906
1.387971,1.399070
1.389640,1.391220
1.391308,1.383358
1.392976,1.375484
1.394644,1.367597
1.396313,1.359698
1.397981,1.351787
1.399649,1.343864
1.401317,1.335929
1.402985,1.327983
1.404654,1.320024
1.406322,1.312054
1.407990,1.304073
1.409658,1.296080
1.411327,1.288076
1.412995,1.280060
1.414663,1.272034
1.416331,1.263996
1.418000,1.255948
1.419668,1.247889
1.421336,1.239819
1.423004,1.231739
1.424672,1.223648
1.426341,1.215547
1.428009,1.207435
1.429677,1.199314
1.431345,1.191182
1.433014,1.183041
1.434682,1.174889
1.436350,1.166728
1.438018,1.158557
1.439687,1.150377
1.441355,1.142188
1.443023,1.133989
1.444691,1.125781
1.446360,1.117564
1.448028,1.109337
1.449696,1.101102
1.451364,1.092859
1.453032,1.084607
1.454701,1.076346
1.456369,1.068076
1.458037,1.059799
1.459705,1.051513
1.461374,1.043219
1.463042,1.034918
1.464710,1.026608
1.466378,1.018291
1.468047,1.009966
1.469715,1.001633
1.471383,0.993293
1.473051,0.984946
1.474720,0.976592
1.476388,0.968231
1.478056,0.959862
1.479724,0.951487
1.481392,0.943105
1.483061,0.934717
1.484729,0.926322
1.486397,0.917921
1.488065,0.909513
1.489734,0.901099
1.491402,0.892680
1.493070,0.884254
1.494738,0.875823
1.496407,0.867386
1.498075,0.858943
1.499743,0.850495
1.501411,0.842042
1.503080,0.833584
1.504748,0.825120
1.506416,0.816652
1.508084,0.808178
1.509752,0.799700
1.511421,0.791218
1.513089,0.782731
1.514757,0.774240
1.516425,0.765744
1.518094,0.757244
1.519762,0.748741
1.521430,0.740233
1.523098,0.731722
1.524767,0.723207
1.526435,0.714689
1.528103,0.706167
1.529771,0.697642
1.531440,0.689114
1.533108,0.680583
1.534776,0.672049
1.536444,0.663513
1.538112,0.654973
1.539781,0.646432
1.541449,0.637888
1.543117,0.629341
1.544785,0.620793
1.546454,0.612242
1.548122,0.603690
1.549790,0.595136
1.551458,0.586581
1.553127,0.578024
1.554795,0.569465
1.556463,0.560906
1.558131,0.552345
1.559800,0.543783
1.561468,0.535221
1.563136,0.526658
1.564804,0.518094
1.566472,0.509530
1.568141,0.500965
1.569809,0.492401
1.571477,0.483836
1.573145,0.475271
1.574814,0.466707
1.576482,0.458143
1.578150,0.449580
1.579818,0.441017
1.581487,0.432455
1.583155,0.423893
1.584823,0.415333
1.586491,0.406774
1.588160,0.398216
1.589828,0.389660
1.591496,0.381105
1.593164,0.372552
1.594832,0.364001
1.596501,0.355451
1.598169,0.346904
1.599837,0.338359
1.601505,0.329817
1.603174,0.321277
1.604842,0.312739
1.606510,0.304205
1.608178,0.295673
1.609847,0.287144
1.611515,0.278619
1.613183,0.270097
1.614851,0.261578
1.616519,0.253063
1.618188,0.244552
1.619856,0.236044
1.621524,0.227541
1.623192,0.219042
1.624861,0.210547
1.626529,0.202057
1.628197,0.193571
1.629865,0.185090
1.631534,0.176614
1.633202,0.168143
1.634870,0.159677
1.636538,0.151217
1.638207,0.142761
1.639875,0.134312
1.641543,0.125868
1.643211,0.117430
1.644879,0.108998
1.646548,0.100573
1.648216,0.092153
1.649884,0.083741
1.651552,0.075334
1.653221,0.066935
1.654889,0.058542
1.656557,0.050157
1.658225,0.041778
1.659894,0.033407
1.661562,0.025044
1.663230,0.016688
1.664898,0.008340
1.666567,0.000000
